,LSOA11CD,LSOA11NM,LSOA11NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,geometry,Demand_O,Demand_D,Demand_Total,Intra_LSOA,Inter_LSOA,flowUE,flowPO,no2UE,no2PO,intInd,rdCount,flowUE_mean,flowUE_median,flowPO_mean,flowPO_median,no2UE_mean,no2UE_median,no2PO_mean,no2PO_median,no2UE_meanByRdCount,no2PO_meanByRdCount,company_count,LSOA21CD,Area,LSOA 2021 Code,population,popn,flowDiff,no2Diff,flowDiff_mean,no2Diff_mean,flowDiff_median,no2Diff_median,no2Diff_cat,no2Diff_mean_cat,no2Diff_median_cat,intIndMean
24,E01007851,Sheffield 013B,Sheffield 013B,437251,391029,-1.44102,53.4148,6c33c78b-44be-443e-9206-1a4f550add32,"POLYGON ((-1.4433517749339466 53.41780371116564, -1.4427703915283832 53.41760886441713, -1.4417570300395197 53.41779521968593, -1.4412012250755715 53.41733913518019, -1.4395258096790051 53.41725821948029, -1.4390622193708684 53.41761217456669, -1.4373915648240554 53.417494910160265, -1.4392329630094185 53.41634782276352, -1.439869546176599 53.41533527017346, -1.439526095027294 53.41494223954984, -1.4385338352933015 53.41469742204593, -1.4364388967629498 53.41582745630828, -1.4364678316699313 53.41506097703326, -1.435060968237802 53.414840241640846, -1.436487836830497 53.413295240000124, -1.4365641934624171 53.41190543144442, -1.4366675541696148 53.411304001885405, -1.435098807425807 53.411101909707696, -1.4341827858823815 53.41065959350097, -1.4347329454470965 53.409987876774096, -1.436170240417592 53.409621755249674, -1.4395150995795916 53.40955538156449, -1.440082626140948 53.4103001826956, -1.439524744893765 53.4115450677623, -1.4409649988013835 53.41217419909864, -1.441397065002762 53.41223555671573, -1.4446294271853035 53.41269452707359, -1.4454664682398723 53.41574831092253, -1.4459154578781053 53.41734166402878, -1.4478546479879053 53.41811726537668, -1.4478853107974947 53.418278815342276, -1.4470730958269162 53.418726604517275, -1.4446379542503738 53.42003029697134, -1.4440879697073319 53.41961831560499, -1.443995746097977 53.41871021265431, -1.443157860176411 53.41807901994162, -1.4433517749339466 53.41780371116564))",10.63231794272518,9.532422983132918,19.248161792864547,0.91657913299355,18.331582659870996,1447.1022741176819,1214.9090319542363,16.630596567951926,16.858049035659658,0.008442020264249058,6,241.18371235294697,254.087982216191,202.48483865903938,168.7736315771055,2.771766094658654,3.6490478662694015,2.8096748392766098,1.6775332008930097,2.771766094658654,2.8096748392766098,68,E01007851,0.4397,E01007851,"1,518",1518.0,-232.19324216344557,0.22745246770773164,-38.698873693907586,0.03790874461795557,-85.31435063908549,-1.9715146653763918,Increased,Increased,Reduced,0.001407003377374843
25,E01007852,Sheffield 014C,Sheffield 014C,438799,392010,-1.41761,53.4235,d67b2759-0cb0-4f81-b535-66e9d9eefee0,"POLYGON ((-1.4129895321404813 53.42524999712193, -1.4113885938150637 53.42326241522676, -1.4101596722046283 53.422768316120084, -1.409444118537011 53.42196911460371, -1.4097076156934145 53.42141397347792, -1.408544504068873 53.420343092335855, -1.4086112903755033 53.420295935786214, -1.4118991831294103 53.41812144599366, -1.4119656915853631 53.41698313395621, -1.4116479209161394 53.41647164251869, -1.413110124776502 53.41556903647783, -1.4164497829711606 53.41619686580422, -1.4175514279266046 53.41705616424495, -1.417347001193968 53.4177023514194, -1.4196207881576082 53.41754630915645, -1.4210575227125566 53.41702826027325, -1.4209657317488824 53.41674202991664, -1.422415779143915 53.41725075928573, -1.423703709159918 53.41783342086862, -1.425774058655054 53.41732117410752, -1.4267950837576728 53.41752727868833, -1.4259628404925802 53.418121586555635, -1.4241800817203765 53.41866130793994, -1.4245273545417827 53.418929018292154, -1.4229976304772862 53.41932136328938, -1.4223342396020513 53.41954254550652, -1.4224477822599142 53.419771469220066, -1.4195589149402117 53.42028353235283, -1.4202116355176997 53.42045349928643, -1.4220072695602153 53.42002665753749, -1.422288924647279 53.42025287988179, -1.4224094555422904 53.42022485166145, -1.422646299242328 53.42040138296148, -1.4222418446680596 53.42060806377869, -1.4230300780263023 53.42117974876102, -1.4224437544831274 53.42129860468169, -1.4223932792040304 53.42171781633761, -1.4208826586454277 53.42220222016172, -1.4211199606563427 53.42243898962043, -1.4193031694367593 53.42292230336303, -1.419410612594227 53.42312231966079, -1.4185367739041623 53.42313729746165, -1.4194307126423669 53.42381773468572, -1.4197078997939734 53.42420830775655, -1.4188230213268385 53.42418149077812, -1.4213588918712732 53.425865569552116, -1.42376860571071 53.42906818321173, -1.4264663209365458 53.4308618377673, -1.4246013509844873 53.433328191181296, -1.419578722796271 53.430721969608264, -1.4181828807129955 53.42997874230099, -1.417005258679912 53.42866972119807, -1.4152431416866291 53.426733810187656, -1.4129895321404813 53.42524999712193))",81.20891118322857,76.62601551826084,151.96882025033065,5.866106451158729,146.1027137991719,20443.44691912145,17856.68278010533,251.21419056933973,217.68110933529508,2.8404290176162585,44,464.6237936163967,106.40383839095534,405.8336995478485,162.415363142427,5.70941342203045,1.4688969441175104,4.947297939438524,2.0505087804400572,5.709413422030448,4.947297939438524,63,E01007852,1.0487,E01007852,"1,519",1519.0,-2586.764139016119,-33.53308123404466,-58.79009406854823,-0.7621154825919261,56.011524751471654,0.5816118363225469,Reduced,Reduced,Increased,0.06455520494582406
26,E01007853,Sheffield 014D,Sheffield 014D,438000,391047,-1.42975,53.4149,a91f7a17-1822-4cb0-92d8-75bbf27f3971,"POLYGON ((-1.423703709159918 53.41783342086862, -1.422415779143915 53.41725075928573, -1.4240608107663872 53.41651093299638, -1.4245126518554139 53.41631686958647, -1.4244283273745355 53.4158760189217, -1.4240028383814864 53.41507396843263, -1.42435965441049 53.41427570576393, -1.4248682594676125 53.41446696192683, -1.4250552645728924 53.41411802305565, -1.425929808624303 53.4142882037945, -1.4271578076151712 53.413880710601596, -1.42704511728058 53.41283960452739, -1.4289955701626806 53.411932034719584, -1.4294316089604249 53.4121199674486, -1.4293456700427163 53.41219689551745, -1.4297566046985395 53.412735867360325, -1.4317498246616966 53.41230263588851, -1.432036001054794 53.41251871782429, -1.4337682543328638 53.41237435702359, -1.4365641934624171 53.41190543144442, -1.436487836830497 53.413295240000124, -1.435060968237802 53.414840241640846, -1.4364678316699313 53.41506097703326, -1.4364388967629498 53.41582745630828, -1.4369913556660114 53.416446188238, -1.4364765688068883 53.41676129482841, -1.4356975780024501 53.415866851449394, -1.4338338455853166 53.41685577613577, -1.4328297779328736 53.416554388638865, -1.4313899712434652 53.41733853862639, -1.430684586501039 53.417117213836704, -1.4275300717696757 53.417571098454, -1.4267950837576728 53.41752727868833, -1.425774058655054 53.41732117410752, -1.423703709159918 53.41783342086862))",17.41500352687745,34.096743747360094,48.028746568862054,3.4830007053754914,44.545745863486566,2165.746990980976,2825.0848330813546,21.52654089477781,28.080059417742262,0.002149697482683609,4,541.436747745244,343.165800869078,706.2712082703387,426.63855706228003,5.3816352236944525,3.4109121134003546,7.020014854435566,4.240593376851578,5.3816352236944525,7.020014854435566,46,E01007853,0.3945,E01007853,"1,746",1746.0,659.3378421003786,6.553518522964453,164.83446052509464,1.6383796307411131,83.47275619320203,0.8296812634512234,Increased,Increased,Increased,0.0005374243706709023
27,E01007854,Sheffield 014E,Sheffield 014E,438639,390919,-1.42015,53.4137,2e993e61-3876-40b0-afc7-6d01aabfadec,"POLYGON ((-1.4175514279266046 53.41705616424495, -1.4164497829711606 53.41619686580422, -1.413110124776502 53.41556903647783, -1.414768804061792 53.41414652654298, -1.4167086602011567 53.41332343671854, -1.417891878382628 53.411617062951755, -1.4193811431688386 53.41085840257774, -1.41917214378928 53.41042060011392, -1.4155197402373931 53.41064275024324, -1.416580189996884 53.40915301748432, -1.4196971211804235 53.410092242020866, -1.421873228302703 53.40956545580477, -1.4225594323575281 53.40989937046196, -1.42470550123416 53.40937856455133, -1.4250589868045926 53.40953291353438, -1.4270656001591808 53.40995617365706, -1.4265407829239785 53.41008227474825, -1.4272151459828502 53.410703525617116, -1.42704511728058 53.41283960452739, -1.4271578076151712 53.413880710601596, -1.425929808624303 53.4142882037945, -1.4250552645728924 53.41411802305565, -1.4248682594676125 53.41446696192683, -1.42435965441049 53.41427570576393, -1.4240028383814864 53.41507396843263, -1.4244283273745355 53.4158760189217, -1.4245126518554139 53.41631686958647, -1.4240608107663872 53.41651093299638, -1.422415779143915 53.41725075928573, -1.4209657317488824 53.41674202991664, -1.4210575227125566 53.41702826027325, -1.4196207881576082 53.41754630915645, -1.417347001193968 53.4177023514194, -1.4175514279266046 53.41705616424495))",82.49212196941956,92.20786077915119,158.93482166108166,15.76516108748908,143.16966057359258,11847.436032657759,10396.035978914046,177.58961823690095,155.30041668530384,0.9071566833314922,28,423.1227154520629,230.5331005660665,371.2869992469302,173.2689057445915,6.342486365603606,2.945821796164229,5.546443453046566,2.595339838380247,6.342486365603605,5.546443453046566,189,E01007854,0.5408,E01007854,"1,453",1453.0,-1451.4000537437132,-22.289201551597102,-51.83571620513271,-0.7960429125570405,-57.264194821475,-0.3504819577839817,Reduced,Reduced,Reduced,0.032398452976124724
28,E01007855,Sheffield 014F,Sheffield 014F,437826,390437,-1.43244,53.4094,bb6058ca-d83b-4800-bd7d-82b8d654e199,"POLYGON ((-1.42704511728058 53.41283960452739, -1.4272151459828502 53.410703525617116, -1.4265407829239785 53.41008227474825, -1.4270656001591808 53.40995617365706, -1.4250589868045926 53.40953291353438, -1.4280119037269048 53.40758945992747, -1.4304783614819725 53.405951802858986, -1.433692705379564 53.405934169191504, -1.436109702862361 53.40688732295411, -1.4384463367312312 53.40729116020362, -1.440085940185799 53.40832971176727, -1.4395150995795916 53.40955538156449, -1.436170240417592 53.409621755249674, -1.4347329454470965 53.409987876774096, -1.4341827858823815 53.41065959350097, -1.435098807425807 53.411101909707696, -1.4366675541696148 53.411304001885405, -1.4365641934624171 53.41190543144442, -1.4337682543328638 53.41237435702359, -1.432036001054794 53.41251871782429, -1.4317498246616966 53.41230263588851, -1.4297566046985395 53.412735867360325, -1.4293456700427163 53.41219689551745, -1.4294316089604249 53.4121199674486, -1.4289955701626806 53.411932034719584, -1.42704511728058 53.41283960452739))",36.663165319742006,40.32948185171619,74.42622559907626,2.56642157238194,71.85980402669432,2395.004994007195,3263.213780962713,25.32440817271227,35.338063817633,0.0022780432372200886,8,299.37562425089936,114.62900151310947,407.9017226203391,97.87567390876147,3.1655510215890335,1.5970305047620588,4.417257977204124,0.9787153081015841,3.165551021589034,4.417257977204125,64,E01007855,0.4573,E01007855,"2,059",2059.0,868.208786955518,10.013655644920728,108.52609836943975,1.2517069556150906,-16.753327604348,-0.6183151966604746,Increased,Increased,Reduced,0.0002847554046525111
29,E01007856,Sheffield 007A,Sheffield 007A,437823,393101,-1.43217,53.4334,cde0a483-bf9c-46d2-8665-7eb60971fba7,"POLYGON ((-1.4333267361123843 53.43827948135832, -1.4262667464978906 53.434329163611515, -1.4246013509844873 53.433328191181296, -1.4264663209365458 53.4308618377673, -1.4270110650461798 53.429594931203646, -1.4294943389946801 53.42840061725998, -1.4336739259868938 53.429514576809595, -1.4355598227458939 53.430358381750736, -1.4361042805253412 53.42950401134013, -1.4364848912107122 53.429823784235815, -1.437155395252008 53.42962622779562, -1.4378165040566475 53.430741610573314, -1.4378610173181239 53.430746823039755, -1.438262163434569 53.43113181839377, -1.4390688198796588 53.43089877929537, -1.4394827227975253 53.43131049517237, -1.4405985522822442 53.430974798092514, -1.4396228255434005 53.43280729210331, -1.4398786547285312 53.43409566865865, -1.4399035310218637 53.434489104280246, -1.4398856159626596 53.43453984202534, -1.4387794476241087 53.43606002278072, -1.4359484338871755 53.43774274111029, -1.4342356121949422 53.437604310065915, -1.4333267361123843 53.43827948135832))",25.114268244023272,25.114268244023286,48.02874656886204,2.19978991918452,45.82895664967752,1790.5964759315289,2276.6912569858605,34.15985291063015,40.712315702732006,0.021575672629818677,12,149.21637299429406,74.48268687366871,189.72427141548837,126.601825277947,2.846654409219179,0.9107161053528563,3.3926929752276673,1.9060179518613358,2.846654409219179,3.3926929752276673,33,E01007856,0.7214,E01007856,"1,288",1288.0,486.09478105433163,6.552462792101856,40.50789842119431,0.5460385660084883,52.11913840427829,0.9953018465084795,Increased,Increased,Increased,0.0017979727191515563
30,E01007857,Sheffield 010B,Sheffield 010B,437483,392524,-1.43735,53.4282,2c170111-27e7-473b-9f4d-e325fef31f29,"POLYGON ((-1.4394827227975253 53.43131049517237, -1.4390688198796588 53.43089877929537, -1.438262163434569 53.43113181839377, -1.4378610173181239 53.430746823039755, -1.4378165040566475 53.430741610573314, -1.437155395252008 53.42962622779562, -1.4364848912107122 53.429823784235815, -1.4361042805253412 53.42950401134013, -1.4355598227458939 53.430358381750736, -1.4336739259868938 53.429514576809595, -1.4361935045482495 53.426637244930006, -1.4372522640758867 53.427276294233295, -1.438696043922663 53.4274787671335, -1.4397019233867556 53.42751040401827, -1.4398183942045355 53.4270075188152, -1.4403175316438772 53.427159513909714, -1.4397320699042186 53.42844464018258, -1.4401231537460533 53.428898817246164, -1.4409416955501453 53.428667479608954, -1.4409263371467653 53.42908114571607, -1.4415488580439904 53.42920532210331, -1.4420233151046358 53.42815001625359, -1.4425110818325875 53.42653545240866, -1.443860324180038 53.4260674266632, -1.4454269490518776 53.4250927163338, -1.4482791387822207 53.4251226285647, -1.447514581573665 53.42738838568122, -1.4453430342312594 53.429186444437214, -1.4446179618493944 53.429745244124305, -1.4434435681267745 53.43093303961129, -1.441517069125517 53.43100763926763, -1.4405985522822442 53.430974798092514, -1.4394827227975253 53.43131049517237))",12.09884455551486,12.098844555514855,23.464425804634878,0.73326330639484,22.73116249824004,616.3888943773599,789.6788890436999,11.521333997446101,14.731877290163434,5.947730088280038e-05,6,102.73148239622664,11.527082492353461,131.61314817394998,79.55731272835615,1.9202223329076835,0.12779403413822288,2.4553128816939056,1.0244886294442466,1.9202223329076835,2.4553128816939056,34,E01007857,0.3252,E01007857,"1,761",1761.0,173.28999466634002,3.2105432927173325,28.88166577772334,0.5350905487862221,68.0302302360027,0.8966945953060237,Increased,Increased,Increased,9.91288348046673e-06
31,E01007858,Sheffield 038A,Sheffield 038A,431719,386291,-1.52472,53.3726,fd64f715-fa56-4d45-b472-b653930670b7,"POLYGON ((-1.5221902397515985 53.37324228579824, -1.5218665258767836 53.37262076197401, -1.5212655891479574 53.372751935792884, -1.521411809866711 53.372960695282124, -1.5204121341240269 53.37300000655829, -1.5199949840783202 53.371975067521205, -1.5197471629457657 53.370930088847096, -1.5187082047133937 53.37012720757128, -1.516461715772034 53.36956039900235, -1.5166025745049592 53.3691667564735, -1.5179077852676521 53.3688458950555, -1.5193552619730564 53.36909611342872, -1.5200329038226208 53.36886613916224, -1.5203697922358015 53.36845783452749, -1.5211113305869284 53.36828729947623, -1.5221752687368264 53.36892478716205, -1.5238772508151401 53.36854059379184, -1.5245182241991289 53.36889357141393, -1.521599263988058 53.36960438615428, -1.520349178126247 53.370169538792865, -1.5208810664289734 53.37081968634792, -1.522956913198615 53.36969303815709, -1.5235349155076956 53.3701882132413, -1.52408107676214 53.3699217097444, -1.5244589969205824 53.370404352657175, -1.5247606592747882 53.370288987976814, -1.5243807212614753 53.369805133494104, -1.5255113584171933 53.369648085672374, -1.525494590791667 53.369261972735934, -1.5269255928515144 53.36883223698351, -1.5275812635608714 53.368984098377716, -1.5286427762412789 53.36933815907509, -1.5291390905238489 53.3689282818561, -1.5298891164956083 53.36949592379363, -1.529584245297442 53.37060199511629, -1.5285863299202944 53.37072857645672, -1.5286378763780077 53.371919601216305, -1.528456432851489 53.372017760595625, -1.529415145203149 53.37230917954547, -1.528743932517386 53.37320539276027, -1.5289222398403666 53.37367689643377, -1.5265936424031117 53.37387632638638, -1.5251006375670522 53.37435965921545, -1.5231262160145542 53.37494426762929, -1.5223672030560709 53.37500040296795, -1.5196844973834986 53.376245665745145, -1.5185959578545285 53.37673388143723, -1.517943064848333 53.37544513838126, -1.5186726675236761 53.37441795029705, -1.5217702859277484 53.37427495125085, -1.5216033825054072 53.3739596429291, -1.5223880894822088 53.37368693843703, -1.5218882353396916 53.37336691893122, -1.5221902397515985 53.37324228579824))",51.51174727423752,40.69611350491364,88.54154424717696,3.6663165319742017,84.87522771520275,2022.733489413894,3364.915156242792,33.508419466380204,55.74287918515401,0.001990924387445254,10,202.2733489413894,144.9573794132495,336.49151562427926,303.4588291855655,3.3508419466380204,2.4013507956175855,5.574287918515401,5.02707143197246,3.3508419466380204,5.574287918515401,79,E01007858,0.3911,E01007858,"1,397",1397.0,1342.181666828898,22.234459718773806,134.21816668288986,2.2234459718773802,158.501449772316,2.6257206363548744,Increased,Increased,Increased,0.0001990924387445254
32,E01007859,Sheffield 036A,Sheffield 036A,433334,386535,-1.50042,53.3746,0a888877-a9b0-47f4-81c9-a1aaa1e59ef7,"POLYGON ((-1.5062584599953233 53.37702487512877, -1.5053471812262122 53.37677610013467, -1.504838472029421 53.37713442977468, -1.5045051176732338 53.377360569063214, -1.5038151626285838 53.376575002324, -1.5064676912319366 53.37571588118622, -1.5056776705733173 53.374945905983935, -1.5052955505988486 53.37450332078122, -1.5045689413674135 53.374530457200905, -1.5038705588587848 53.375292684789734, -1.5025935250935123 53.37554415892877, -1.5030372483771597 53.376144952931675, -1.5015584545561613 53.37667254850765, -1.4989640982066843 53.37641420851322, -1.4994457915301511 53.37584167993734, -1.4986632270566265 53.375536845221426, -1.4971426316529337 53.374690279961264, -1.4962606065672526 53.37469078801969, -1.4969430018147174 53.374181308414194, -1.497737723136747 53.37412917470597, -1.4980156962066975 53.37370382070051, -1.4975516194273732 53.37360844088016, -1.4982284041140954 53.372972405400496, -1.4983689443187576 53.3732893169466, -1.5005861638072044 53.37240784652933, -1.5005594193121823 53.37212808735206, -1.5024604185631059 53.372643603990326, -1.502895495556295 53.371593899898244, -1.5030427630518324 53.37183382779488, -1.5035694139934566 53.371782085717975, -1.504727139885352 53.373113713266335, -1.5059462428007737 53.37251079386263, -1.5068958293501256 53.37397112889745, -1.507601335068711 53.37410866303856, -1.5087634806325914 53.37363725438744, -1.5088145837844185 53.37286610892304, -1.509197244172114 53.37270104057024, -1.5102379277871663 53.37300507625946, -1.5103898415957973 53.37366324881673, -1.5102287065731317 53.37418164912278, -1.5087375479928997 53.374274158292245, -1.5072115250092022 53.37483972362239, -1.5078108593183186 53.37525833517299, -1.5084278894266119 53.375370690963344, -1.5088042141764924 53.37607627814943, -1.5081627453266464 53.37620554751098, -1.5075790672649028 53.375788656287995, -1.5064595977593127 53.37612362861173, -1.5062895652503716 53.37644840633949, -1.505663452628933 53.376400423878565, -1.5055555747903737 53.37664679776423, -1.5079631181773199 53.37685740293679, -1.5076212444113553 53.37766379843666, -1.5068295505150853 53.37769516574662, -1.5062584599953233 53.37702487512877))",37.94637610593297,51.695063100836215,86.89170180778852,2.74973739898065,84.14196440880787,3208.7695984224965,5033.852552473875,60.0513970085632,95.38122157865622,0.2807372425985309,9,356.5299553802774,207.38670538285,559.316950274875,385.540269833963,6.67237744539591,3.4355493455209225,10.597913508739579,8.348712455414171,6.672377445395911,10.59791350873958,280,,,,,,1825.0829540513787,35.329824570093024,202.78699489459763,3.9255360633436682,178.153564451113,4.913163109893249,Increased,Increased,Increased,0.03119302695539232
33,E01007860,Sheffield 036B,Sheffield 036B,433737,386296,-1.49439,53.3725,b1e92902-2633-43d9-81d5-5a506e276cd6,"POLYGON ((-1.4920632850336675 53.37729371113908, -1.4932218689412249 53.37638927777834, -1.4944669711486134 53.3756886027078, -1.495244251413442 53.37527750396419, -1.493014816422627 53.37254386619696, -1.4928746577641323 53.37237206881169, -1.493348973314435 53.371715968703604, -1.492197383298065 53.37061423630156, -1.4926006878661577 53.370334482592774, -1.492850389443362 53.37052093153421, -1.4926926741310789 53.37029601517945, -1.4932820504491733 53.370222841227, -1.494047533977882 53.37072118411858, -1.4948952723124262 53.37066707378561, -1.496312377568415 53.371601815841785, -1.4969953441622028 53.37064639077543, -1.496322250713937 53.37036032019485, -1.4959060289153283 53.36947341974051, -1.4963673724169257 53.36929805486303, -1.4968521841809275 53.36922761332612, -1.4981907437689663 53.37200077572873, -1.4980990046403435 53.37203622820132, -1.4982284041140954 53.372972405400496, -1.4975516194273732 53.37360844088016, -1.4980156962066975 53.37370382070051, -1.497737723136747 53.37412917470597, -1.4969430018147174 53.374181308414194, -1.4962606065672526 53.37469078801969, -1.4971426316529337 53.374690279961264, -1.4986632270566265 53.375536845221426, -1.4994457915301511 53.37584167993734, -1.4989640982066843 53.37641420851322, -1.4969912673357282 53.3764646398735, -1.4970505441280892 53.376536799022325, -1.4968639848167304 53.376884010519845, -1.497699840866993 53.37707834937676, -1.4974618915490658 53.37734751258249, -1.4994253798136323 53.37783215786519, -1.4986607247021375 53.377959107127744, -1.4972725298182339 53.378962091066626, -1.4962156790070777 53.37836488824247, -1.4958682992298893 53.37871879044022, -1.4963604545908327 53.37896787575208, -1.495879967955611 53.378952815257634, -1.4946132327080537 53.378687860024705, -1.494325818201401 53.37813387512682, -1.4947364619391894 53.37774050599293, -1.494174390807245 53.377496115544744, -1.4950433294792522 53.377249502043774, -1.4944907167745236 53.376912506591076, -1.4922391258721008 53.3779096898011, -1.490646071017035 53.37939775343234, -1.489785758678025 53.37957333419899, -1.4892072682172235 53.37926675641985, -1.4904032160697263 53.37852992914671, -1.4920632850336675 53.37729371113908))",145.5527663193758,158.56819000788443,297.8882182229041,6.2327381043561445,291.6554801185479,11757.730555710397,11787.772713176922,194.77749762653102,195.27517328144654,1.608324942235087,14,839.8378968364568,820.369175610174,841.9837652269231,825.5443775466755,13.912678401895073,13.590161332425215,13.948226662960467,13.675893258167818,13.912678401895073,13.948226662960467,280,,,,,,30.04215746652517,0.49767565491552546,2.145868390466262,0.03554826106539366,5.17520193650148,0.08573192574260347,Increased,Increased,Increased,0.11488035301679192
34,E01007861,Sheffield 038B,Sheffield 038B,431087,386013,-1.53424,53.3701,37e97f4a-7d8e-4e4b-b855-0b29fa683c3b,"POLYGON ((-1.533397290743479 53.37419163456913, -1.532882055331108 53.37411966185006, -1.5315827124264074 53.37420532319498, -1.5289222398403666 53.37367689643377, -1.528743932517386 53.37320539276027, -1.529415145203149 53.37230917954547, -1.528456432851489 53.372017760595625, -1.5286378763780077 53.371919601216305, -1.5285863299202944 53.37072857645672, -1.529584245297442 53.37060199511629, -1.5298891164956083 53.36949592379363, -1.5291390905238489 53.3689282818561, -1.5286427762412789 53.36933815907509, -1.5275812635608714 53.368984098377716, -1.527896621341536 53.36870075433352, -1.5288475240091102 53.367902484119845, -1.5297695030193748 53.36774225366512, -1.5316732275259102 53.367381637562964, -1.5320299458605644 53.36779976948949, -1.5326624356728573 53.367849400636935, -1.533037949368325 53.36675939944897, -1.5327391945688622 53.3668032823673, -1.531547759273104 53.366978281305826, -1.5307452445255423 53.366684571499675, -1.5310702160625071 53.36639813772301, -1.5325182765662735 53.36627846695719, -1.5323187480481695 53.3652433387629, -1.5335461532396828 53.36508440961009, -1.5340405288851033 53.36528581648281, -1.5353462241436453 53.36490010183911, -1.5351515335603945 53.364232311148626, -1.5360943557844062 53.36432138754855, -1.5382737020746848 53.364947841294025, -1.540256181524481 53.365256457281625, -1.5400767501905972 53.36567124179725, -1.5392781003954403 53.36562222251198, -1.538966825545912 53.366307910242774, -1.5380460598865546 53.36668449325416, -1.537924008129402 53.367280025253095, -1.5374316956287852 53.36725168477513, -1.537171275350659 53.367236692215606, -1.5370679252258423 53.36723074206786, -1.5371221836161524 53.367514572503495, -1.537262251511166 53.368247010305, -1.5373154765138997 53.36852519169998, -1.5380456036111396 53.36840863904409, -1.53841807291036 53.36940501890221, -1.5374210150002845 53.36949908436404, -1.5375568826002743 53.37021795933941, -1.5380289250143286 53.370209709687735, -1.5376857887158584 53.37110833819075, -1.5383877772002572 53.37250668112368, -1.5397173500381898 53.37283302255582, -1.5407103676991323 53.373478007567016, -1.5408737958247358 53.37387648380257, -1.5377933428979915 53.37414772722573, -1.536655330559509 53.37396080485673, -1.5340014012008185 53.37500662357808, -1.533397290743479 53.37419163456913))",46.01227247627621,46.562219956072326,89.64143920676918,2.9330532255793598,86.70838598118982,2070.498112661447,3851.20329498374,34.29968388149426,63.7986843714214,0.03300188820625637,6,345.08301877690786,281.4809509049425,641.8672158306233,569.6467628888095,5.716613980249043,4.662987894392057,10.633114061903568,9.436716590911209,5.716613980249043,10.633114061903568,98,E01007861,0.5888,E01007861,"1,577",1577.0,1780.7051823222928,29.49900048992714,296.78419705371545,4.916500081654524,288.16581198386694,4.773728696519152,Increased,Increased,Increased,0.005500314701042729
35,E01007862,Sheffield 038C,Sheffield 038C,432527,386267,-1.51258,53.3723,07697b2a-71a3-4af4-861c-fc64b3b10ed4,"POLYGON ((-1.5141678953452156 53.37685741704531, -1.5139474978368732 53.375515525349186, -1.513876775329983 53.37586291094786, -1.5123278426624096 53.376136028329356, -1.5100152534617526 53.37560211016046, -1.5091209828634862 53.376390593443105, -1.5088042141764924 53.37607627814943, -1.5084278894266119 53.375370690963344, -1.5078108593183186 53.37525833517299, -1.5072115250092022 53.37483972362239, -1.5087375479928997 53.374274158292245, -1.5102287065731317 53.37418164912278, -1.5103898415957973 53.37366324881673, -1.5102379277871663 53.37300507625946, -1.509197244172114 53.37270104057024, -1.5088145837844185 53.37286610892304, -1.5087634806325914 53.37363725438744, -1.507601335068711 53.37410866303856, -1.5068958293501256 53.37397112889745, -1.5059462428007737 53.37251079386263, -1.504727139885352 53.373113713266335, -1.5035694139934566 53.371782085717975, -1.5030427630518324 53.37183382779488, -1.502895495556295 53.371593899898244, -1.5027749195065954 53.37139556576523, -1.5051364107626455 53.371015102094766, -1.5049539381115213 53.371716524917716, -1.505972730012847 53.371897011519685, -1.5074234681477405 53.372013330488066, -1.507566414955609 53.37091320024732, -1.5079736032937447 53.37095716117315, -1.5092029473026969 53.371213794705184, -1.509022232029789 53.37072759950051, -1.5084161390542243 53.370835523633254, -1.507063734853389 53.37026564837245, -1.5065930034574844 53.36945963866096, -1.5068015217423931 53.36894818180002, -1.5090483421110403 53.3682227365426, -1.5114308924741273 53.368014809171164, -1.5138226636794094 53.36886568826003, -1.514442664697285 53.368927030641004, -1.5166025745049592 53.3691667564735, -1.516461715772034 53.36956039900235, -1.5187082047133937 53.37012720757128, -1.5197471629457657 53.370930088847096, -1.5199949840783202 53.371975067521205, -1.5204121341240269 53.37300000655829, -1.521411809866711 53.372960695282124, -1.5212655891479574 53.372751935792884, -1.5218665258767836 53.37262076197401, -1.5221902397515985 53.37324228579824, -1.5218882353396916 53.37336691893122, -1.5223880894822088 53.37368693843703, -1.5216033825054072 53.3739596429291, -1.5217702859277484 53.37427495125085, -1.5186726675236761 53.37441795029705, -1.517943064848333 53.37544513838126, -1.5185959578545285 53.37673388143723, -1.5181367816134264 53.37694197863355, -1.516995146119637 53.376083442730135, -1.516349986201259 53.37626874960911, -1.5157458425998782 53.37735887191544, -1.516051973739897 53.37760576881979, -1.5156469399013934 53.37778835917338, -1.5141678953452156 53.37685741704531))",97.52401975051374,97.70733557711247,189.73188052966492,5.499474797961297,184.23240573170364,798.8806080061589,2835.031479932165,13.234183671119151,46.964874278858176,4.7331409965681016e-05,6,133.1467680010265,91.55389506653314,472.50524665536085,413.81274458663347,2.2056972785198585,1.5166735191393306,7.827479046476363,6.85518438227907,2.2056972785198585,7.827479046476363,44,E01007862,0.6911,E01007862,"3,794",3794.0,2036.150871926006,33.73069060773902,339.35847865433436,5.621781767956504,322.25884952010034,5.3385108631397395,Increased,Increased,Increased,7.888568327613503e-06
